"Time [sec]","ACC X","ACC Y","ACC Z","GYRO X","GYRO Y","GYRO Z","FSR"
"2.4400635","-14.83","-18.48","5.81","-2.71","-3.72","-0.47","1163.39"
"2.4899902","-13.57","11.61","2.90","-5.06","-1.79","-0.28","1163.44"
"2.540039","-14.08","-5.02","7.81","1.98","-1.74","1.17","1163.49"
"2.6000977","-20.01","-17.30","-17.50","-6.47","0.36","2.48","1163.55"
"2.6500244","6.28","17.50","8.39","-0.45","-1.31","0.16","1163.60"
"2.7000732","-9.22","-4.59","-13.57","1.74","-0.79","-0.91","1163.65"
"2.75","-9.45","-2.35","1.29","-1.19","-0.22","0.69","1163.70"
"2.8000488","-11.26","1.14","0.39","0.14","0.08","-0.02","1163.75"
"2.8601074","-9.53","-3.06","-0.27","0.46","0.03","0.35","1163.81"
"2.9100342","-10.83","0.75","-0.78","-0.20","0.22","0.34","1163.86"
"2.960083","-9.85","0.16","-2.04","0.21","0.09","0.37","1163.91"
"3.0100098","-10.63","-0.75","-1.14","0.19","0.12","0.46","1163.96"
"3.0600586","-10.36","0.75","-1.22","0.12","0.03","0.51","1164.01"
"3.119995","-10.28","0.20","-2.59","0.15","-0.04","0.55","1164.07"
"3.170044","-10.20","2.04","-0.75","0.06","0.01","0.58","1164.12"
"3.2200928","-10.63","-0.51","2.16","0.81","0.15","0.64","1164.17"
"3.2700195","-11.30","0.16","0.75","1.32","0.31","0.84","1164.22"
"3.3200684","-11.81","-1.57","-1.80","1.22","0.47","0.93","1164.27"
"3.380005","-10.98","6.00","-0.47","1.25","0.65","0.86","1164.33"
"3.4300537","-7.92","1.73","-0.39","0.37","0.02","0.19","1164.38"
"3.4801025","-7.06","-1.45","5.49","0.45","-1.60","-2.61","1164.43"
"3.5300293","-10.32","-7.85","3.26","-0.73","-2.31","-2.57","1164.48"
"3.5800781","-7.45","-0.59","3.69","-0.61","-2.16","-2.57","1164.53"
"3.6400146","-8.32","-6.20","3.26","0.43","-2.20","-2.27","1164.59"
"3.6900635","-9.69","-8.32","3.06","-0.92","-1.79","-1.44","1164.64"
"3.7399902","-10.98","0.04","1.57","-1.58","-0.82","-0.80","1164.69"
"3.790039","-18.63","6.00","-6.12","-0.50","0.51","0.96","1164.74"
"3.840088","-15.65","-1.10","-1.26","0.86","1.37","1.62","1164.79"
"3.9000244","-8.36","-6.67","7.10","-1.04","0.85","1.73","1164.85"
"3.9500732","-10.94","-0.12","-5.57","-2.11","0.64","1.05","1164.90"
"4.0","-11.38","3.73","0.51","-0.45","0.39","0.76","1164.95"
"4.050049","-8.63","-1.33","-1.10","-0.87","0.12","0.45","1165.00"
"4.1000977","-10.75","4.79","2.43","-0.69","0.05","-0.02","1165.05"
"4.160034","-9.89","3.96","1.18","1.13","-0.09","-0.18","1165.11"
"4.210083","-9.81","-0.71","4.28","2.38","-0.07","-1.12","1165.16"
"4.26001","-16.08","-8.20","4.00","2.03","0.01","-0.66","1165.21"
"4.3100586","-9.53","2.24","1.92","0.32","0.81","0.11","1165.26"
"4.3601074","-7.02","5.53","2.51","1.75","0.59","0.71","1165.31"
"4.420044","-8.55","-0.27","2.59","1.68","0.32","1.30","1165.37"
"4.470093","-9.22","4.12","1.53","-0.59","0.55","2.01","1165.42"
